TAG;MODULE;PLANTGROUP;NPS_IN;DESIGN_MAX_PRESS_BAR;DESIGN_MIN_TEMP_NORM;OPER_NORM_TEMP_NORM;DESIGN_MAX_TEMP_NORM;TYPE_NORM;VALVE_APP_NORM;FLUID_CODE_NORM;CLUSTER_KMEANS;CLUSTER_DBSCAN
VALV-12350001;M-04;1235;1,5;79,01;-46;30;70;BALL;BDV BLOCK;P;0;0
VALV-12350002;M-04;1235;12;79,01;-30;30;70;BALL;OTHER BLOCK;P;1;0
VALV-12350004;M-04;1235;12;79,01;-30;30;70;GLOBE;MANUAL CONTROL;P;1;-1
VALV-12350005;M-04;1235;0,75;79,01;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350006;M-04;1235;2;16,38;0;40;70;BALL;OTHER BLOCK;BG;4;0
VALV-12350008;M-04;1235;4;79,01;-46;30;70;BALL;OTHER BLOCK;P;0;0
VALV-12350009;M-04;1235;14;79,01;-46;35;70;BALL;OTHER BLOCK;P;1;0
VALV-12350010;M-04;1235;4;79,01;-46;30;70;CHECK;CHECK;P;0;2
VALV-12350011;M-04;1235;4;79,01;-46;30;70;BALL;OTHER BLOCK;P;0;0
VALV-12350012;M-04;1235;2;16,38;0;40;70;CHECK;CHECK;BG;4;8
VALV-12350013;M-04;1235;2;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350014;M-04;1235;2;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350015;M-04;1235;20;79,01;-46;0;70;CHECK;CHECK;P;1;-1
VALV-12350016;M-04;1235;20;79,01;-46;0;70;BALL;OTHER BLOCK;P;1;0
VALV-12350020;M-04;1235;14;79,01;-46;30;70;BALL;BDV BLOCK;P;1;0
VALV-12350021;M-04;1235;2;79,01;-46;0;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350022;M-04;1235;14;79,01;-46;30;70;BALL;OTHER BLOCK;P;1;0
VALV-12350023;M-04;1235;8;79,01;-46;30;70;BALL;OTHER BLOCK;P;0;0
VALV-12350024;M-04;1235;1;79,01;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350026;M-04;1235;1;79,01;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350027;M-04;1235;8;79,01;-46;30;70;BALL;OTHER BLOCK;P;0;0
VALV-12350029;M-04;1235;8;79,01;-46;30;70;BALL;OTHER BLOCK;P;0;0
VALV-12350030;M-04;1235;8;79,01;-46;30;70;BALL;OTHER BLOCK;P;0;0
VALV-12350031;M-04;1235;16;79,01;-46;0;70;BALL;OTHER BLOCK;P;1;0
VALV-12350032;M-04;1235;2;79,01;-46;0;70;DOUBLE BALL;OTHER BLOCK;P;0;0
VALV-12350033;M-04;1235;1,5;79,01;-30;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350034;M-04;1235;1,5;79,01;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350036;M-04;1235;1,5;79,01;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350037;M-04;1235;1,5;79,01;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350039;M-04;1235;1,5;79,01;-46;35;70;BALL;BDV BLOCK;P;0;0
VALV-12350040;M-04;1235;1,5;79,01;-46;0;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350041;M-04;1235;4;79,01;-46;30;70;BALL;BDV BLOCK;P;0;0
VALV-12350042;M-04;1235;0,75;79,01;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350043;M-04;1235;1,5;31,01325;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350044;M-04;1235;0,75;79,01;-46;30;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12350046;M-04;1235;2;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350050;M-04;1235;4;79,01;-46;35;70;BALL;BDV BLOCK;P;0;0
VALV-12350058;M-04;1235;3;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350059;M-04;1235;3;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350060;M-04;1235;3;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350061;M-04;1235;3;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350062;M-04;1235;3;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12350063;M-04;1235;3;79,01;-46;30;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12380027;M-06;1238;3;79,01;-80;10;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12380050;M-06;1238;2;79,01;-30;10;70;DOUBLE BALL;PSV BLOCK INLET;P;0;0
VALV-12380051;M-06;1238;3;5,49325;-100;40;150;BALL;PSV BLOCK OUTLET;F;0;3
VALV-12380052;M-06;1238;0,75;79,01;-30;10;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12380053;M-06;1238;0,75;5,49325;-100;40;150;BALL;DRAIN/UTILITY;F;0;3
VALV-12380054;M-06;1238;2;79,01;-30;10;70;DOUBLE BALL;PSV BLOCK INLET;P;0;0
VALV-12380055;M-06;1238;3;5,49325;-100;40;150;BALL;PSV BLOCK OUTLET;F;0;3
VALV-12380056;M-06;1238;0,75;79,01;-30;10;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12380057;M-06;1238;0,75;5,49325;-100;40;150;BALL;DRAIN/UTILITY;F;0;3
VALV-12380058;M-06;1238;2;79,01;-30;10;70;DOUBLE BALL;OTHER BLOCK;P;0;0
VALV-12380059;M-06;1238;2;79,01;-30;10;70;BALL;OTHER BLOCK;P;0;0
VALV-12380061;M-06;1238;2;79,01;-30;10;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12380076;M-06;1238;6;5,49325;-100;40;150;BALL;PSV BLOCK OUTLET;F;0;3
VALV-12380077;M-06;1238;0,75;5,49325;-100;40;150;BALL;DRAIN/UTILITY;F;0;3
VALV-12380086;M-06;1238;16;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380090;M-06;1238;3;79,01;-80;10;70;DOUBLE BALL;DRAIN/UTILITY;P;0;0
VALV-12380093;M-06;1238;16;79,01;-30;10;70;CHECK;CHECK;P;1;2
VALV-12380094;M-06;1238;16;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380119;M-06;1238;16;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380120;M-06;1238;6;79,01;-80;10;70;BALL;BDV BLOCK;P;0;0
VALV-12380123;M-06;1238;6;5,49325;-100;40;150;BALL;PSV BLOCK OUTLET;F;0;3
VALV-12380124;M-06;1238;0,75;5,49325;-100;40;150;BALL;DRAIN/UTILITY;F;0;3
VALV-12380125;M-06;1238;16;79,01;-30;10;70;CHECK;CHECK;P;1;2
VALV-12380126;M-06;1238;16;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380133;M-06;1238;16;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380137;M-06;1238;3;79,01;-80;10;70;DOUBLE BALL;DRAIN/UTILITY;P;0;0
VALV-12380150;M-06;1238;2;79,01;-30;10;70;DOUBLE BALL;OTHER BLOCK;P;0;0
VALV-12380151;M-06;1238;2;79,01;-30;10;70;BALL;OTHER BLOCK;P;0;0
VALV-12380162;M-06;1238;16;79,01;-30;10;70;CHECK;CHECK;P;1;2
VALV-12380163;M-06;1238;2;79,01;-30;10;70;DOUBLE BALL;OTHER BLOCK;P;0;0
VALV-12380167;M-06;1238;2;79,01;-30;10;70;BALL;OTHER BLOCK;P;0;0
VALV-12380171;M-06;1238;2;79,01;-30;10;70;BALL;OTHER BLOCK;P;0;0
VALV-12380172;M-06;1238;2;79,01;-30;10;70;BALL;OTHER BLOCK;P;0;0
VALV-12380173;M-06;1238;16;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380174;M-06;1238;1,5;79,01;-30;10;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12380180;M-06;1238;0,75;5,49325;-100;40;150;BALL;DRAIN/UTILITY;F;0;3
VALV-12380181;M-06;1238;16;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380182;M-06;1238;4;5,49325;-100;40;150;BALL;PSV BLOCK OUTLET;F;0;3
VALV-12380184;M-06;1238;1,5;79,01;-30;10;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12380185;M-06;1238;14;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380186;M-06;1238;14;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380187;M-06;1238;1,5;79,01;-30;10;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12380188;M-06;1238;16;79,01;-30;10;70;BALL;OTHER BLOCK;P;1;0
VALV-12380189;M-06;1238;1,5;79,01;-30;10;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12380210;M-06;1238;1,5;79,01;-30;10;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12440004;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440011;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440012;M-09;1244;1;302;-46;40;60;NEEDLE;MANUAL CONTROL;P;0;0
VALV-12440014;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440015;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440016;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440017;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440018;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440019;M-09;1244;1;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440020;M-09;1244;1;302;-46;40;60;NEEDLE;MANUAL CONTROL;P;0;0
VALV-12440021;M-09;1244;1;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440030;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440031;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440038;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440039;M-09;1244;2;302;-46;40;60;GLOBE;MANUAL CONTROL;P;0;0
VALV-12440040;M-09;1244;2;302;-46;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440041;M-09;1244;3;5,49325;-100;40;200;BALL;PSV BLOCK OUTLET;F;2;3
VALV-12440042;M-09;1244;1;5,49325;-100;40;200;BALL;DRAIN/UTILITY;F;2;3
VALV-12440043;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440050;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440051;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440057;M-09;1244;6;302;-46;35;70;BALL;OTHER BLOCK;P;0;0
VALV-12440059;M-09;1244;2;302;-46;40;60;GLOBE;MANUAL CONTROL;P;0;0
VALV-12440060;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440061;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440062;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440063;M-09;1244;8;605;-20;40;60;GATE;OTHER BLOCK;P;0;0
VALV-12440064;M-09;1244;1;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440065;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440066;M-09;1244;1;302;-46;40;60;NEEDLE;MANUAL CONTROL;P;0;0
VALV-12440067;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440068;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440077;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440078;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440079;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440080;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440081;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440082;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440083;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440084;M-09;1244;6;302;-20;40;60;DOUBLE BALL;PIG LAUNCHER/RECEIVER BLOCK;P;0;0
VALV-12440085;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440086;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440087;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440088;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440089;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440090;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440090;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440091;M-09;1244;12;302;-100;40;60;BALL;OTHER BLOCK;P;0;-1
VALV-12440092;M-09;1244;2;302;-100;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;-1
VALV-12440096;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440097;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440106;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440107;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440108;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440109;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440110;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440111;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440112;M-09;1244;1;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440113;M-09;1244;1;302;-46;40;60;NEEDLE;MANUAL CONTROL;P;0;0
VALV-12440114;M-09;1244;1;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440123;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440130;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440131;M-09;1244;2;302;-46;40;60;GLOBE;MANUAL CONTROL;P;0;0
VALV-12440132;M-09;1244;2;302;-46;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440133;M-09;1244;3;5,49325;-100;40;200;BALL;PSV BLOCK OUTLET;F;2;3
VALV-12440134;M-09;1244;1;5,49325;-100;40;200;BALL;DRAIN/UTILITY;F;2;3
VALV-12440135;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440138;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440142;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440143;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440152;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440153;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440154;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440155;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440156;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440157;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440158;M-09;1244;1;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440159;M-09;1244;1;302;-46;40;60;NEEDLE;MANUAL CONTROL;P;0;0
VALV-12440160;M-09;1244;1;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440169;M-09;1244;2;302;-46;40;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440170;M-09;1244;2;302;-46;40;70;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440177;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440178;M-09;1244;2;302;-46;40;60;GLOBE;MANUAL CONTROL;P;0;0
VALV-12440179;M-09;1244;2;302;-46;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440180;M-09;1244;3;5,49325;-100;40;200;BALL;PSV BLOCK OUTLET;F;2;3
VALV-12440181;M-09;1244;0,75;5,49325;-100;40;200;BALL;DRAIN/UTILITY;F;2;3
VALV-12440182;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440196;M-09;1244;1;302;-46;35;70;BALL;DRAIN/UTILITY;P;0;0
VALV-12440197;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440198;M-09;1244;1;302;-46;40;60;NEEDLE;MANUAL CONTROL;P;0;0
VALV-12440199;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440200;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440201;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440202;M-09;1244;3;5,49325;-100;40;200;BALL;PSV BLOCK OUTLET;F;2;3
VALV-12440203;M-09;1244;0,75;5,49325;-100;40;200;BALL;DRAIN/UTILITY;F;2;3
VALV-12440204;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440205;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440206;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440223;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440224;M-09;1244;8;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12440225;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440226;M-09;1244;6;302;-46;35;70;BALL;OTHER BLOCK;P;0;0
VALV-12440260;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440261;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440263;M-09;1244;8;605;-20;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12440270;M-09;1244;6;302;-46;35;70;BALL;OTHER BLOCK;P;0;0
VALV-12440276;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440277;M-09;1244;1;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440279;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440280;M-09;1244;4;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440281;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440283;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440284;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440285;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440286;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440287;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440288;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440291;M-09;1244;2;302;-46;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440292;M-09;1244;1;5,49325;-100;40;200;BALL;DRAIN/UTILITY;F;2;3
VALV-12440293;M-09;1244;3;5,49325;-100;40;200;BALL;PSV BLOCK OUTLET;F;2;3
VALV-12440294;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440295;M-09;1244;2;302;-46;40;60;GLOBE;MANUAL CONTROL;P;0;0
VALV-12440296;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440297;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440388;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440389;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440390;M-09;1244;6;302;-20;40;60;DOUBLE BALL;OTHER BLOCK;P;0;0
VALV-12440391;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440392;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440393;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440394;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440401;M-09;1244;8;605;-46;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12440410;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440415;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440420;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440421;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440422;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440443;M-09;1244;6;302;-20;40;60;DOUBLE BALL;OTHER BLOCK;P;0;0
VALV-12440444;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440445;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440446;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440449;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440451;M-09;1244;8;605;-20;40;110;GATE;DRAIN/UTILITY;PC;0;0
VALV-12440458;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440459;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440461;M-09;1244;6;302;-20;40;60;DOUBLE BALL;PIG LAUNCHER/RECEIVER BLOCK;P;0;0
VALV-12440462;M-09;1244;1;302;-20;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440463;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440464;M-09;1244;8;302;-20;40;60;DOUBLE BALL;OTHER BLOCK;P;0;0
VALV-12440465;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440491;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440492;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440493;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440494;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440496;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440510;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440511;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440512;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440537;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440538;M-09;1244;8;302;-20;40;60;DOUBLE BALL;OTHER BLOCK;P;0;0
VALV-12440539;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440540;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440550;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440552;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440554;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440561;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440562;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440563;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440564;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440567;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440595;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440596;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440598;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440599;M-09;1244;2;302;-20;40;60;DOUBLE BALL;INSTRUMENT BLOCK;P;0;0
VALV-12440601;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440602;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440603;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440641;M-09;1244;6;302;-46;40;60;CHECK;CHECK;P;0;2
VALV-12440643;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440644;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440645;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440646;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440647;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440648;M-09;1244;6;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440649;M-09;1244;1;302;-46;40;60;BALL;DRAIN/UTILITY;P;0;0
VALV-12440650;M-09;1244;1;302;-46;40;60;NEEDLE;MANUAL CONTROL;P;0;0
VALV-12440651;M-09;1244;0,75;5,49325;-100;40;200;BALL;DRAIN/UTILITY;F;2;3
VALV-12440652;M-09;1244;3;5,49325;-100;40;200;BALL;PSV BLOCK OUTLET;F;2;3
VALV-12440654;M-09;1244;2;302;-46;40;60;BALL;OTHER BLOCK;P;0;0
VALV-12440655;M-09;1244;2;302;-46;40;60;GLOBE;MANUAL CONTROL;P;0;0
VALV-12440671;M-09;1244;8;302;-20;40;60;DOUBLE BALL;PIG LAUNCHER/RECEIVER BLOCK;P;0;0
