TAG,PC1,PC2,CLUSTER_KMEANS,CLUSTER_DBSCAN,TYPE_NORM,VALVE_APP_NORM,FLUID_CODE_NORM
VALV-54230133,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230134,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230135,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230136,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230137,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230138,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230139,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230140,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230141,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230142,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230143,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230144,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230145,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230146,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230147,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230148,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230148,-1.208390388508693,0.0631639954503404,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230149,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230150,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230151,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230152,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230153,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230154,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230155,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230156,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230157,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230158,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230159,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230160,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230161,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230162,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230163,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230164,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230165,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230166,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230167,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230168,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230169,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230170,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230171,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230172,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230173,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230174,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230175,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230176,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230177,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230178,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230179,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230180,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230181,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230181,-1.6794040578024936,1.395547754884621,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230182,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230183,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230184,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230185,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230186,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230187,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230188,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230189,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230190,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230191,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230192,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230193,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230194,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230195,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230196,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230197,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230198,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230199,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230200,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230201,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230202,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230203,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230204,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230205,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230206,-1.1990221539633992,0.5031280459127904,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230207,-1.1990221539633992,0.5031280459127904,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230208,-1.1990221539633992,0.5031280459127904,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230209,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230210,-1.1990221539633992,0.5031280459127904,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230211,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230212,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230213,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230214,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230215,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230216,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230217,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230218,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230219,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230220,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230220,-1.6794040578024936,1.395547754884621,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230221,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230222,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230223,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230224,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230225,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230226,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230227,-0.8885813264743033,-0.3750339773507127,4.0,0,GLOBE,MANUAL CONTROL,FW
VALV-54230228,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230229,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230230,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230231,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230232,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230233,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230234,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230235,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230236,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230237,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230238,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230239,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230240,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230241,-0.9206958948352443,-0.28418963011655723,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230242,-0.9206958948352443,-0.28418963011655723,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230243,-0.9206958948352443,-0.28418963011655723,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230244,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230245,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230246,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230247,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230248,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230249,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230250,-0.9206958948352443,-0.28418963011655723,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230251,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230252,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230253,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230254,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230255,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230256,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230257,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230258,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230259,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230260,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230261,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230262,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230263,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230264,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230265,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230266,-0.9206958948352443,-0.28418963011655723,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230267,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230268,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230269,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230270,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230271,-0.9206958948352443,-0.28418963011655723,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230272,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230273,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230274,-0.9206958948352443,-0.28418963011655723,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230275,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230276,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230277,-0.9206958948352443,-0.28418963011655723,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230278,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230279,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230280,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230281,-0.899286182594617,-0.3447525282726609,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230282,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230283,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230284,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230285,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230286,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230287,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230288,-0.9849250315571261,-0.10250093564824625,4.0,0,BUTTERFLY (CONCENTRIC),PSV BLOCK INLET,FW
VALV-54230289,-1.2665486701021318,-4.223181913737281,3.0,0,BUTTERFLY (CONCENTRIC),PSV BLOCK OUTLET,FW
VALV-54230290,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230291,-1.2665486701021318,-4.223181913737281,3.0,0,BUTTERFLY (CONCENTRIC),PSV BLOCK OUTLET,FW
VALV-54230292,-0.9849250315571261,-0.10250093564824625,4.0,0,BUTTERFLY (CONCENTRIC),PSV BLOCK INLET,FW
VALV-54230293,-0.8885813264743033,-0.3750339773507127,4.0,0,GLOBE,MANUAL CONTROL,FW
VALV-54230294,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230295,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230296,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230297,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230298,-1.712855247738454,1.956637601659278,1.0,0,CHECK,CHECK,FW
VALV-54230299,-1.712855247738454,1.956637601659278,1.0,0,CHECK,CHECK,FW
VALV-54230300,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230301,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230302,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230303,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230304,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230305,-0.9421056070758715,-0.22362673196045355,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230306,-1.712855247738454,1.956637601659278,1.0,0,CHECK,CHECK,FW
VALV-54230307,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230308,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230309,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230310,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230311,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230312,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230313,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230314,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230315,-1.712855247738454,1.956637601659278,1.0,0,CHECK,CHECK,FW
VALV-54230316,-1.712855247738454,1.956637601659278,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230317,-1.712855247738454,1.956637601659278,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230318,-1.712855247738454,1.956637601659278,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230319,-1.712855247738454,1.956637601659278,1.0,0,CHECK,CHECK,FW
VALV-54230320,-1.712855247738454,1.956637601659278,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230321,-1.712855247738454,1.956637601659278,1.0,0,CHECK,CHECK,FW
VALV-54230322,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230323,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230324,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230325,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230326,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230327,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230328,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230329,-0.9421056070758715,-0.22362673196045355,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230330,-1.712855247738454,1.956637601659278,1.0,0,CHECK,CHECK,FW
VALV-54230331,-0.9421056070758715,-0.22362673196045355,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230332,-0.9421056070758715,-0.22362673196045355,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230333,-1.1990221539633992,0.5031280459127904,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230334,-1.6794040578024936,1.395547754884621,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230335,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230336,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230337,-1.6794040578024936,1.395547754884621,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230338,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230339,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230340,-1.6794040578024936,1.395547754884621,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230341,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230342,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230343,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230344,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230345,-1.712855247738454,1.956637601659278,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230345,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230346,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230347,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230348,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230349,-1.3368486619524569,0.4265413843869625,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230350,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230351,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230352,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230353,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230354,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230355,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230356,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230357,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230358,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230359,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230360,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230361,-1.3368486619524569,0.4265413843869625,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230362,-1.3368486619524569,0.4265413843869625,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230363,-1.3368486619524569,0.4265413843869625,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230364,-1.3368486619524569,0.4265413843869625,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230365,-1.3368486619524569,0.4265413843869625,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230366,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230367,-1.3368486619524569,0.4265413843869625,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230368,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230369,-1.3368486619524569,0.4265413843869625,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230370,-1.1990221539633992,0.5031280459127904,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230371,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230372,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230373,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230374,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230375,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230376,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230377,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230378,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230379,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230380,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230381,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230382,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230383,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230384,-1.0277444560383806,0.018624860663961084,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230385,-0.9421056070758715,-0.22362673196045355,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230386,-0.9421056070758715,-0.22362673196045355,4.0,0,GATE,OTHER BLOCK,FW
VALV-54230387,-1.1990221539633992,0.5031280459127904,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230388,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230389,-1.2846610029259082,0.7453796385372052,1.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230390,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230391,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230392,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
VALV-54230393,-1.11338330500089,0.26087645328837583,4.0,0,BUTTERFLY (DOUBLE OFFSET),OTHER BLOCK,FW
